,Date,AADR,COPX,CRAK,DBAW,ECON,EDC,EEM,EEMS,EMCG,EMFM,FAN,FIEG,FLN,FM,FNDE,FONE,FPXI,FWDI,GDXJ,GDXS,HAWX,HEEM,HILO,ICLN,IEMG,IFV,IQDF,JDST,KALL,KOL,LIT,PICK,QEMM,SIL,SLVP,SLX,SOCL,SOIL,TLEH,VIDI
12,2015-01-01,-0.025351655797042943,-0.15170700590018735,,0.09267769990891593,0.023155111951921322,-0.028770747137293693,0.00741331680000245,0.03391824236137086,0.00611128259336346,-0.020028997814307847,0.031916035717062204,-0.013793661907314266,-0.032504238389687495,0.06803483836987194,-0.003262867861927563,0.006580049289239115,-0.04207925548477876,0.013521874531917765,0.16782199821233645,,,0.02170701220864884,-0.023766935959424588,0.04980686876058573,0.014051252414072513,0.018628723509325235,0.011516832042591733,-0.4416283078025664,,-0.05490785474971284,-0.00584026761031047,-0.08567777859086377,0.030636668204850896,0.10344916126462399,0.12336792752289853,-0.07968915459869452,-0.007286828627171943,0.07567436831016276,,0.0021598704103672458
13,2015-02-01,0.07563708095768985,0.18360655034408693,,0.05301205583641338,0.033567297998653975,0.12477550149019738,0.04407992209471762,0.03665499354548395,0.021803452422780364,0.036444445100916545,0.05797094998871132,0.0756821685628782,0.0010942102931461924,0.0240883151817166,0.0573163901142876,0.0642633356897628,0.06882887187313023,0.04951626676245245,-0.04217744138977793,,,0.043220306127392874,0.05793982649211721,0.09519048782315263,0.04210988053102019,0.052972839310681474,0.043618712822804745,0.0687575547619126,,0.06430144722401875,0.08767128075872274,0.1279719580419581,0.025372633215959717,-0.04799214356890625,-0.030051965857663187,0.07529269389470425,0.04697992300923415,0.0894159300253176,,0.03448271403091748
14,2015-03-01,-0.01859878997257613,-0.060941719573664094,,0.0019069891261212987,-0.0018881045049547048,-0.054668784070390074,-0.014972989209848117,0.0008469537509252404,-0.021338205866385143,-0.039451102863440744,-0.00913244554403488,-0.047223986540970035,-0.05628405672623089,-0.028422172649521547,-0.03203277713348065,-0.01325460107086882,-0.011463262272835029,0.0070033009434549215,-0.1456528613206397,0.3027522182943852,,-0.005686274553126988,-0.040568046937395866,0.0850869625763787,-0.013673440101763237,-0.004620044858454562,-0.03289481102414427,0.3781037055211024,,-0.0777777407635601,-0.05289669368068585,-0.08803466137846633,-0.01834230538585795,-0.13477365364998134,-0.1356836922249606,-0.08178886815147093,0.03258548279135698,-0.06951427278144899,,-0.014583333333333393
15,2015-04-01,0.06353256508786842,0.1784660898515305,,0.019033078972214023,0.022323091480441617,0.21317007830620438,0.06852749594842186,0.08102379973726744,0.05274535047525248,0.04062493385365497,0.06823382286664963,0.06823504574288262,0.10829265392635211,0.04236723661668533,0.10564272798481364,0.0029849746886312853,0.0721769157838177,0.05417274382612558,0.098678198963882,-0.21361498852924468,,0.049427858472190334,0.07645775205267473,0.05311972947772937,0.07262565222050824,0.048283678806110675,0.06266532860328444,-0.32596229629618856,,0.029367612052058095,0.11170196072324752,0.09041475186947649,0.08549276079164621,0.05588583159938403,0.08158241434078925,0.1294458257059286,0.04500777609229751,0.04680484013514817,,0.04482025369978864
16,2015-05-01,-0.013466991996206394,-0.08886119932291574,,0.010833108355741462,-0.021465562894170332,-0.12769653761463298,-0.041045015273274026,-0.002739664243605835,-0.030609913140297686,-0.03474898612355009,0.042350968665296924,-0.005094396272259405,-0.05241084936813441,-0.035483926606935,-0.06062937127064507,0.032737881544054215,-0.005863702823981921,-0.009722073115467684,0.02967123524995841,0.0452736182767757,,-0.029700097267399233,-0.035596585276258606,-0.027221713817794646,-0.03645832647022629,-0.009350221680178463,-0.02039240996156383,-0.10692575549340777,,-0.07534754309416258,-0.0031897568090362067,-0.0374065749746524,-0.0391360695289845,0.013513503381601812,0.02399970901586255,-0.06241143398180155,-0.0004951561110612907,0.018916660285641148,,-0.023876892912865006
17,2015-06-01,-0.04095319530120735,-0.056318723757237725,,-0.0631929167683419,-0.014372207515877757,-0.09134421884327348,-0.03647861424824575,-0.05180544456305607,-0.041709405080844,-0.020000014770623298,-0.05804314367045494,-0.07058451913369286,-0.02599545258392886,-0.021070242680855136,-0.02042470542327499,-0.07036497769926918,-0.007853544617073157,-0.03225811518160144,-0.05957941490073346,0.19704898623216335,,-0.030769895521723597,-0.01572109893440134,-0.08477370796001589,-0.038238111142732144,-0.029309385130327017,-0.04741740316904754,0.17414952249871732,,-0.09968357886887409,-0.07839989660467349,-0.14766836618097043,-0.04782843120918414,-0.04999991434303988,-0.09263368586975547,-0.07897125274589187,-0.007429359605435157,-0.015189975340017502,,-0.03980103483411955
18,2015-07-01,0.03851386363337239,-0.18340599507359012,,0.040316869897791534,-0.04336137924029248,-0.19183492582002612,-0.05612156930488383,-0.06782846449740135,-0.08598336503673858,-0.049433056745871944,0.022854534819471594,0.030259365224800067,-0.07852695515260477,-0.04359166101105293,-0.09549620504860137,-0.018537285467959016,-0.040517083620850214,-0.01847829169954165,-0.19917181957637953,0.5471173170401056,,-0.048013139314724326,-0.04620787686003306,-0.04316987171133845,-0.05703585386357787,-0.017400219826203676,0.011224874206064429,0.6303592884638498,,-0.1405975071994703,-0.10503472606218942,-0.1094224544072949,-0.027783135320496637,-0.21637433875086928,-0.20568091879082478,-0.11596584498169357,-0.0503990998883484,-0.042844880116472264,,-0.03151986183074268
19,2015-08-01,-0.061423294009533086,-0.07486635600634273,,-0.08141800923014661,-0.08904941060517266,-0.26344378981052013,-0.08943976996985885,-0.10512199604411546,-0.11308418975649182,-0.08492366376911233,-0.05226479112584898,-0.11633071699718513,-0.11373525439175451,-0.03391681234713864,-0.07468903403311597,-0.0684462009757449,-0.08093485127221159,-0.0823181524839773,0.05170631375733077,-0.14083781894652925,-0.06572004056795132,-0.05893608055015344,-0.08498169496840906,-0.1009522997623408,-0.09356199950140161,-0.07552087247853326,-0.07288277321791704,-0.9990076404199396,,-0.0490796577205544,-0.08826399983552016,-0.0836177865350773,-0.087228594038154,0.01343291739440944,-0.06065306701357065,-0.056484541197102896,-0.074093568410457,-0.06893483632620484,,-0.08515381185911726
20,2015-09-01,-0.05187545695784775,-0.1830443333225673,-0.02319313313225223,-0.041560575713819964,-0.04359318200456827,-0.10914458986935499,-0.030177312017271248,-0.003999052739572875,-0.023761353406991217,-0.06360809271484472,-0.053308770181137694,-0.038637015598658765,-0.07643759029862918,-0.05096263932331848,-0.05082190443904781,-0.025531736905109723,-0.07221799382234179,-0.0748190466547843,-0.03687308149295766,-0.003589560248358059,-0.048111157268295256,-0.02280122319609099,-0.056845475322416794,-0.04025427109715373,-0.01966090598140386,-0.037746483958606546,-0.06368017644736981,689.4208108992101,,-0.1430108437295445,-0.011701910217934713,-0.12383612662942273,-0.030645129341812544,-0.04860093404383064,-0.03642386571401819,-0.14887748814089363,-0.0073781258030394085,-0.08749985631921789,,-0.028752436647173484
21,2015-10-01,0.08932831872692258,0.18867813896539135,0.08575357262054308,0.068584055313729,0.07550646834407375,0.18791399433944372,0.06375826657870881,0.06624860154304374,0.07923458900619035,0.05623629826087002,0.10014625404712832,0.151849696845832,0.0650313865111438,0.06364365164680301,0.07454066882347188,0.09888904472900047,0.09664426032451619,0.07478261055049117,0.04389984989699202,-0.2320624725284272,0.07973720099729947,0.041904742113644575,0.06125827891942533,0.08167772494032302,0.061418759419213466,0.08531281327593894,0.08503891972306205,-0.24636927622038304,,0.016311293784735167,0.11517755097217486,0.08289048884165788,0.052412615365947365,0.07120635402974063,0.11340196181670573,0.10458128562802765,0.10291615595362749,0.04847209912862248,,0.06522829904666336
22,2015-11-01,0.010333463964179076,-0.16534399729883129,0.047653080182349324,0.006211214021920759,-0.014126582070372078,-0.0878049747107925,-0.025236527872940288,-0.017651278608552798,-0.022982964353762694,-0.041117535008156084,-0.005314614940501046,-0.03110815484936688,-0.004307270001689156,-0.05572172377186563,-0.03761609214776994,-0.0005319110747670832,-0.016381350803823337,-0.01173129578469033,-0.07432759138976971,0.14855352814698994,-0.009716899028305996,-0.008683678372489274,-0.037096586402433476,-0.0387754320046212,-0.022909632214259824,-0.013601644481032297,-0.02403827429119332,0.19476933996534862,,-0.08024709458318528,-0.021718122498169103,-0.10598626624073927,-0.031027810531540398,-0.06743745177676959,-0.08641964548848864,-0.0594889397878439,0.051321857319492487,-0.010050136048288225,,-0.02543565708902504
23,2015-12-01,-0.014830158545509876,-0.06418383698084379,-0.04174753716931042,-0.048148246580810884,-0.07685631360816986,-0.12070264955006849,-0.052956770332491875,-0.020364275858234512,-0.04079396823586398,-0.052226613416909526,0.01157612072532416,-0.03358204674734551,-0.04758469575037952,-0.014257562998684557,-0.06954305689449394,-0.03246406361515974,0.004440939526696583,-0.020466637358492235,0.014791263330069386,-0.07760377155217255,-0.05503417000707467,-0.07791608951469033,-0.039363666862888426,0.04458611938155543,-0.04786095299117016,-0.01323769029894299,-0.036274073161254014,-0.14343304332769233,,-0.16107383393548294,-0.00888015107147604,-0.07574089328984054,-0.03263298716792232,-0.04390497999375362,-0.05067575803936713,-0.13140314641629833,-0.020217005236702307,-0.08426398572862355,-0.045949216269786555,-0.029482888860179392
24,2016-01-01,-0.0634401938555115,-0.14236498393059396,-0.0449041803169038,-0.027156096365280442,-0.023430689753482645,-0.16768046949415674,-0.035531615399571115,-0.054640872192753286,-0.06506174786449129,0.004581356589697676,-0.04105565625126073,-0.06249437741327884,-0.031794239022868105,-0.07482457416267949,-0.022098375286852615,-0.08892906281479418,-0.0998525656364085,-0.06922066616063212,0.0009623081184478419,-0.10996308837706482,-0.06997742663656872,-0.020898687809313875,-0.008832474057237796,-0.10900698907536108,-0.03883082229226606,-0.08505349856579697,-0.034464859207985345,-0.05043730917273834,,-0.005884496950766102,-0.09940300770992479,-0.12470308788598573,-0.03378543672351589,-0.023370082253297987,-0.038633618740474045,-0.046653114504796235,-0.08047720330670138,-0.07645639611547432,-0.03464161683872582,-0.035358515936254976
25,2016-02-01,-0.002217299602277876,0.19080929126445245,-0.03485391204818842,-0.03945557166410296,-0.032132561610043235,-0.038621965496856155,-0.008177964379189547,-0.010498473019150308,0.00411105381798317,0.024896317050109154,-0.03601102306812194,0.006800105093377798,0.025019691632774992,0.04182991368074765,0.013659437088350056,0.0554040018889354,-0.025378579121215626,0.012289502967403382,0.3603979979099792,-0.5219734912321675,-0.002912572815534041,-0.01139900397309743,0.02129554017279623,-0.03333321297539875,-0.00964125759686502,-0.03259520499387144,-0.012602638613656503,-0.6933427464039099,,0.09612140255374435,0.04598342233026451,0.12075983717774758,-0.001766402036429377,0.29261516649909086,0.36481476606307967,0.10335045246700919,-0.05035579986184756,0.023631751225987603,-0.0017856683830517915,0.019101651053089776
26,2016-03-01,0.06694429271879855,0.18372468639916015,0.11833234120946085,0.039659930842211186,0.13682102572214802,0.4201952333180009,0.129617528353069,0.09416434555473611,0.13975876609511287,0.12261413947752423,0.11494268728212537,0.13222977172099212,0.17772680309451205,0.027603490851922027,0.16395315107768496,0.06683891102539309,0.09743801879096352,0.06924460252995907,0.0723913373758891,-0.138768389825854,0.04673802109357248,0.0838575186170124,0.10512582353524895,0.11058246649870918,0.12547316040928455,0.08963769866013502,0.08394691018322742,-0.34180133369097077,,0.15846161088035038,0.13771186416401388,0.16464891041162222,0.08958177791285468,0.13874569148107246,0.13025788849926326,0.2861553910034781,0.06167146106192901,0.0729039834664336,0.07692316192363902,0.07193515704154012
27,2016-04-01,-0.0027374159039281233,0.2182849985394525,-0.02049081208063769,0.002270580462127917,0.008849461536563361,0.0022936079519743535,0.0040873662202542925,0.005575862817223723,0.004854395166907458,0.02988145319611938,0.031066647065526733,0.03234755584811511,0.06553907673007987,0.023606035811473157,0.04775684616888471,-0.034955808947709166,0.00267875380815839,0.039528998939154895,0.3831237328005073,-0.4340382821239104,0.019999999999999987,-0.0048355553889860015,0.019635851178104125,-0.014989163726369785,0.0067277276309982755,0.007584619666902441,0.028884484765808516,-0.6842105503520797,,0.15405024482361687,0.058193573533529115,0.15592515592515593,0.018067593480105316,0.38362885138386177,0.4009602906044213,0.18647459906005392,0.011400658206793512,0.012457479012670341,-0.0032383918107901978,0.005671124763705032
28,2016-05-01,0.008881832159890512,-0.15590468103129726,-0.0467789075247481,0.01812422434215659,-0.025877214909298164,-0.1151792025063792,-0.036929278665958104,-0.02338489731463017,-0.02864730177963962,-0.062030953290658976,0.021757232514445633,0.0075689751549856054,-0.11807670219069824,0.021868913630951493,-0.08609578735344238,0.028141731301529496,-0.011450287195910413,-0.04085758551797972,-0.12253371308512272,0.19572949288256233,0.0,-0.010204013537618004,-0.04580748951368411,-0.052173942734799396,-0.03412894755318537,0.006369440627763711,-0.02077813003429779,0.19277782765616325,,-0.07709993437434016,0.06731188421375794,-0.13489208633093527,-0.03170501717687872,-0.09541987740700579,-0.11996551154898234,-0.15885323352608738,0.07031668524578166,-0.038031119664294726,-0.0020850959212601514,-0.02913538396920181
29,2016-06-01,0.009321732242092014,0.0620262091041413,-0.021681594707736698,-0.02759234809918124,0.045475089005121073,0.11077589571496105,0.03743967050024107,0.018020343177159875,0.046948756067398414,0.07146661252285208,0.029483854110473297,0.01470113049997255,0.13181514819021978,-0.04708180937500785,0.07506292630714073,0.0027100471710132345,-0.05173750757572774,-0.09067910842449754,0.2603549380318634,-0.37648807204196694,-0.037847697218422176,0.019145710899577197,0.05858412085284363,0.006880691492725081,0.0338521674409723,-0.04510918801982297,-0.012189660573036954,-0.5863996505098562,,0.14837878570163499,0.030090773391651032,0.046777494802494865,0.02697700643551141,0.3056057333062124,0.29016535803009946,0.1070568038222961,0.04964904179432372,-0.04767459206219794,0.015879517067204578,-0.006292303969022339
30,2016-07-01,0.042890897441708445,0.12913697666199955,0.0012973412728906149,0.05254617462400565,0.06158483074722808,0.15968173956389728,0.06212143066064743,0.05372399395533888,0.06454806434981887,0.04678949857839932,0.04151049697386212,0.050788065973856114,0.1285958508714558,0.04618037171361521,0.07638238205626201,0.06936887834459113,0.06705610985522797,0.10435989982993837,0.1753522741375671,-0.2279236276849643,0.036966777251184836,0.03227345921496625,0.04941429477252932,0.05589718427828756,0.06062719622679178,0.046035098104349664,0.05847730859580507,-0.49774774631467467,,0.15092309550171906,-0.002801087590549632,0.11022850596963789,0.05593530760992081,0.17428437739543595,0.18435633607013777,0.16515750008836147,0.05398931928250469,0.04273515872145028,0.04646317642078752,0.037505989405456
31,2016-08-01,-0.010593893960243541,-0.0890804395106963,0.04459070943195352,0.011915289828509378,-0.0024339596498533164,0.022586570568031962,0.008837357219066363,0.006050767561523747,-0.0019761261618440615,-0.024726586125274303,0.015337340110188889,-0.012272689393939308,0.009836068076828991,-0.03266937805679921,0.005224265004791127,0.016497493946636615,0.023479603269997835,0.03863923402568847,-0.165967667732205,0.3972179289026274,0.011517413689095523,0.023926374150571663,-0.004421365494560371,0.009890021937191377,0.010006705156345958,0.014977061312271011,-0.004384103613888711,0.5596411259772115,,-0.005660393259906461,-0.016853994767536972,-0.03488376409285501,0.012075880913847993,-0.15234911919482413,-0.1320994425530123,-0.07460349306823308,0.07615608097746261,0.04918020798744873,0.025306578609299534,0.00704234774846706
32,2016-09-01,0.010458364630965736,0.05867514359692582,0.028940624537521543,0.007850037874105443,0.00976000841349965,0.0600458085792915,0.025184827412435277,0.025907816231356275,0.0220520793115529,0.0048757908152423845,0.005286913397719069,0.014572740659121713,-0.024891832856561203,0.05766059566156755,0.027717554795707772,0.023720347514328218,0.03234325622771659,-0.0020217238107303605,0.060584334137319604,-0.12223451327433624,0.01301283209831935,0.014252761290556042,0.0007401799796897908,-0.0032643119670574742,0.027020903994259746,-0.008513259195081805,0.0026421341338405324,-0.3102356897277722,,0.11954450598645851,0.007346903274927345,0.0815569972196479,0.02935609886604141,0.03153988539319302,0.04338237184616053,0.04299623798133049,0.06360569719957199,-0.039062488001887205,-0.0034707859026403,0.024242329872152503
33,2016-10-01,0.030103524772988267,0.045291944593315286,0.011903530588944253,0.006490661503345934,-0.016512281158995404,-0.03302977556420185,-0.008277972799129363,-0.020067552655382553,-0.01765487838536965,-0.017467447819179298,-0.014463136400928871,-0.055866344540870465,0.10772047981235482,-0.0354360138614875,0.03286988947617883,-0.009752322570762228,-0.011708786981624423,0.004051766792826867,-0.08150826123050703,0.10396975425330815,0.0041034344335413786,-0.006663540386489772,0.014836358083623088,-0.032751186744446104,-0.010304716805732247,0.04250566805453411,-0.0014818126719632226,0.12130050364778376,,0.11271189183449787,-0.024311168795218094,0.03427587832047985,-0.012143559032945945,-0.08588124957661386,-0.08738556660748728,0.07053134294177357,-0.0693069426510886,0.0011613906395872744,0.010152853538014388,-0.008648065937554333
34,2016-11-01,-0.023992409604892774,0.2120866551116157,0.009083312806057673,0.00988823680049879,-0.08230962130856259,-0.14014372079216914,-0.04415715767759954,-0.04693983005010761,-0.07437876619474566,-0.09185186843027993,-0.06886003181562926,-0.0017615581852954963,-0.07565111975363893,-0.003633583752556198,-0.02039982008257751,-0.004454318141538219,-0.03589950949426866,-0.036723073058503336,-0.15634218887865722,0.2939497716894978,0.003953491646832414,-0.019303637984792486,-0.0770361735278867,-0.09255070771486927,-0.04142675729031301,-0.06537381402432353,-0.020897955435711102,0.404089268823293,,-0.0007615175921280663,0.02201003057651197,0.10604814026711439,-0.04023101565454571,-0.14731928052836707,-0.1498068239576013,0.19344154512062015,-0.022978755101256906,0.016241589624126217,-0.017008187507408692,-0.022038658308601498
35,2016-12-01,-0.012290985579286083,-0.0592662028825344,0.025085937027665095,0.020859930098970986,-0.01160191996826433,-0.01912006574695367,-0.013802642965179511,-0.023659966390893083,-0.016793732913504212,0.003806463976806929,-0.03861967195563619,0.043474758056866306,0.008671845722851885,0.0060778283193769385,-0.004581446411662242,0.0305742260965077,-0.017274366213233337,0.026392924654779982,-0.08071102955565465,-0.058226731363034856,0.02238838989425248,-0.013029281891044766,0.00397483647098316,-0.01990042316452143,-0.01895068515166872,0.009484115820522504,0.02270650572355674,-0.07095584912814523,,-0.06554876413996387,-0.009345841631867111,-0.0359550922863262,-0.026974528083649755,-0.07383892967056109,0.010899024211921793,-0.04739082675811131,-0.05836222544743645,0.025113923793672704,-0.007471553779294029,0.008450751570457856
36,2017-01-01,0.10138145463986638,0.24178657956264635,0.03822123314464584,0.02704918591000914,0.058601896578150695,0.20382295093543487,0.0787537011186913,0.0677049700707058,0.05132049357495497,0.10488077035647642,0.09337109530854072,0.03236226558112885,0.10478248366707524,0.11312845897068116,0.09404992352980752,0.041008079268142435,0.06182949692165297,0.04766883398159277,0.2611111551051284,-0.2622950819672132,0.0139784480893236,0.047668424562620694,0.05934337862953537,0.06647943448216097,0.08057494977180821,0.08953108505274544,0.038460326756586914,-0.47905383377783606,,0.08145829986035173,0.11241735779471186,0.1464646464646466,0.06486046972726052,0.23017095109895735,0.1443990743079185,0.10439449844937512,0.0935264172099764,0.10593665456198241,0.05291546531902891,0.06471140595903156
37,2017-02-01,0.015603749657712386,-0.05062778917908598,0.04249515466600357,0.01675517275350176,0.03223036257322984,0.05187873489579612,0.017407646721740937,0.045785396092830284,0.03275387254680009,0.00654252674125458,0.0016407660848089323,0.047803409207667645,0.03939703267445026,-0.0213691450603418,0.008164879181263884,0.03721774770124168,0.013303709032452142,0.023070845007045877,-0.02249862473534062,0.0692063492063492,0.016218480580452478,0.012272667716097958,0.017319226983182893,0.04363631900884229,0.0203359413080551,0.023758026047091603,0.015086016887895692,-0.05142237334132675,,0.005335316488585516,-0.02146894156091592,-0.03320904778041352,0.03049250027198709,-0.047144962924772625,-0.05301212243934996,0.03752126943510092,0.02500003654724663,-0.04158002496133757,0.010989028916804965,0.017927415044712947
