,Date,ACIM,ACWF,ARKQ,BJK,CID,CIL,CIZ,CNCR,CRAK,CUT,DBAW,DBEZ,DEEF,DEW,DNL,DOO,DUST,EFAD,EFZ,EUMV,EXI,FAN,FILL,FPA,FYLD,GEX,GHII,GOEX,GRES,GRID,HAP,HAWX,HDAW,IDHQ,IDLB,IMTM,IPKW,IQDE,IQDY,ISCF,ISRA,IVAL,JDST,KLDW,LOWC,LVL,MOTI,NLR,PIO,PIZ,PZD,RING,SEA,SGDJ,SILJ,TOLZ,VEGI,YMLP
10,2014-11-01,0.018075005634766564,,0.018843520381032798,-0.030715193055063712,,-0.06641605782234178,0.012525197896425968,,,0.007346993931364257,0.023282375242265094,,,-0.005609508801813156,0.005079984858377631,-0.004756823735403526,-0.3616930509532827,0.00421385159977409,-0.0024032422466973625,0.024060709797115387,0.013600703466768428,0.014572018542396188,-0.08299253195398253,-0.02708132638770809,-0.030352638553005094,0.004391389270384642,,0.06603771606405275,0.004696563818481536,-0.009446876896216084,-0.025683396913677933,,,-0.0046107377180348835,,,0.009098241143232566,0.0,0.011206696084056507,,-0.014469431878138027,,-0.41135576851418953,,,-0.02208193625774695,,0.0,0.0034319464411358574,0.013050666031219777,0.0189199863657309,0.061452558787967855,-0.06172807491491298,,0.04689480522959508,0.004716796159851929,0.016510393433316513,-0.12085348041693326
11,2014-12-01,-0.014112219244530872,,-0.02876993835013198,-0.12924401691919032,,-0.027181329228608574,-0.03711004354395064,,,-0.01782811197564963,-0.08765393576969428,,,-0.046647951207864885,-0.03538090642061112,-0.06560941991646997,-0.18236077270432396,-0.03619180741939623,0.0391448029797002,-0.04492989504594657,-0.02462307297162602,-0.08707384131683522,-0.04057068661605583,-0.04158071761204969,-0.052453495203839254,-0.05596357894456471,,0.007866267395016944,-0.04207114243148007,0.002804747851016706,-0.03968249895753397,,,-0.019042744001245584,,,-0.03292853253391526,-0.05203908600143342,-0.08200970072452074,,-0.03523658715442179,,-0.22736204801679188,,-0.022455373327187483,-0.079032198241854,,-0.02686832909735942,-0.01838402415225762,-0.032608758227199906,-0.02261988349278259,-0.019736950071803008,-0.029473876235483917,,-0.004842645990658146,-0.0241449233040616,-0.01993367817900399,-0.8242619266637549
12,2015-01-01,-0.0024042908036253515,,-0.039798539042821164,0.02035322616579706,,-0.09106570198209811,0.004609537698617262,,,0.05271408118563633,0.09267769990891593,0.07417818648272363,,0.0032978364809767504,0.007082091931655413,0.02136874891911585,-0.5089212900949832,0.015113728630279849,-0.008693087246170602,0.034527079578644586,-0.01249891456515896,0.031916035717062204,-0.03749324856783431,0.08897643910614084,0.01278587711095854,-0.014616448982611191,,0.12842025804806437,-0.018173465340778176,-0.048396607632328906,0.006509818361817548,,,0.016066752024859784,,,0.008099793615586968,-0.004041474389910462,0.020515979660715243,,0.00018786881080395585,0.004003808467184714,-0.4416283078025664,,-0.017771930239932315,-0.003303116353383138,,0.029737264501748933,-0.01932646503718368,-0.003590718484003317,-0.03313010042683086,0.22545482079301862,-0.015834323831856453,,0.006082859630125569,0.009074929790666666,0.010530019226780565,3.8469401176866054
13,2015-02-01,0.037641958106132974,,0.06762864992805089,0.03181810627027226,,-0.02618584280840259,0.045732648126269204,,,0.04512498730450574,0.05301205583641338,0.07652096600306559,,0.048305842173447154,0.04856504262664692,0.048628710295218674,0.09083401172985969,0.06145386546497844,-0.06343174113847477,0.033331733946892005,0.062030161688744305,0.05797094998871132,0.06234771628758314,0.033570732029252495,0.06642569458402654,0.10305194182257166,,-0.05367960773139905,0.0569327267523034,0.05442788940793352,0.05229931078774879,,,0.059159297804139505,,0.03737614479934285,0.06831048562762342,0.040462281585347426,0.05364306443332055,,0.04920303328312889,0.05529200015003229,0.0687575547619126,,0.05836661747095794,0.05693935045590447,,-0.03598369354553632,0.04055256043741988,0.06702984762635791,0.09438686383384852,-0.0352035347573877,0.08458563754225068,,-0.041112523653191846,-0.0057365569245191265,0.02969938017329679,0.020242737260522194
14,2015-03-01,-0.0014989612994458848,,-0.02108216516378369,-0.050012963115717006,,0.013249941365810087,-0.015598834777426936,,,-0.012336201394712618,0.0019069891261212987,0.02461859332873098,,-0.0318847789101875,-0.024880297427275867,-0.03582438015299772,0.45344426706715374,-0.04699601842699174,0.01186021728111349,-0.021667903758428066,-0.018243649073415854,-0.00913244554403488,-0.04493361967829792,0.02591863146546134,-0.03686443436106326,-0.00888146657724286,-0.020126219772171702,-0.11802389443857923,-0.05862959182648121,0.012555603292123168,-0.056555185299479706,,,0.0009798130387962322,,0.0018381599905899749,0.002648622855524827,-0.029761985992468085,-0.017857113385479496,,0.034346057146867094,-0.008233314393395329,0.3781037055211024,,-0.01401611048401971,-0.04629625181740729,,-0.013044378839208767,-0.012847904974184685,-0.022771978873520945,-0.0176413394642804,-0.15621444259681566,-0.015392501256422785,,-0.1059268746674131,0.0004615926694847137,-0.05257397956677092,-0.8120691101686391
15,2015-04-01,0.011860199964527649,,-0.011044126506024165,0.016639305132983118,,0.0988462643567423,0.050372817550130844,,,0.017954727519810386,0.019033078972214023,-0.018274101818088556,,0.056939752467497745,0.03989040461312786,0.050722567872551125,-0.30989585011813436,0.05317122971287668,-0.03578042094342557,0.04053470611346931,0.014283753759052263,0.06823382286664963,0.0849737857944102,0.05340568357023542,0.04267506916395709,0.05979669430562675,0.06298602068310463,0.14730293087941468,0.05799928134181989,0.01320449875811905,0.06660610285258303,,,0.01615274608756234,,0.033027527469601886,0.0505660656576806,0.051295117431440246,0.04856292927650122,,0.02107275676977792,0.047763219298648615,-0.32596229629618856,,0.027633779692930852,0.09264168303312643,,0.01565678147409768,0.05639907674885094,0.030534314223799902,0.015297708532640916,0.11621627154531572,0.054403645883393345,0.11621040747128365,0.046544393803643835,0.040283683305175975,0.018111739851280863,0.01019545473773752
16,2015-05-01,0.011720874543450516,,0.01827400922466963,-0.008854276046244619,,0.050052399922483296,-0.0037757983013329945,,,0.006901834981182341,0.010833108355741462,0.017924898666515428,,-0.018661385111004614,-0.005671376739807574,-0.013507730874545903,0.05509439961910817,0.004808924282886597,-0.0051183567261039835,0.003614656030087939,-0.0009571667300470674,0.042350968665296924,-0.056637206481457085,-0.03187601001124753,-0.0029538446194747286,0.030243912932794517,-0.021979149956642196,-0.021699845954382235,-0.013612937046247345,0.005442129381238014,-0.01050235598929648,,,0.010115586880779848,,-0.014919877560786552,0.019037379035013763,-0.019140816507935466,-0.012574038757651802,,0.02689187004094237,0.0006136448037548073,-0.10692575549340777,,0.004136982154981074,-0.043902542090056146,,0.008808781279629644,0.012730926968048301,-0.018323505656708778,0.021290544771234352,-0.04237294585262874,-0.027846597376321874,0.03394954266562181,0.00673855245638616,-0.0175403004522842,0.0613171713275005,3.882253708228911
17,2015-06-01,-0.02947645364864274,-0.021073548664942182,-0.014955085491280417,-0.049810544100331484,,0.05900015970283428,-0.03844033113337852,,,-0.02970297440438154,-0.0631929167683419,-0.07619377768294995,,-0.050710516718973586,-0.03231916349174617,-0.060070699665386036,0.3111587754426658,-0.04735521357512372,0.028938948904111538,-0.05042023360465025,-0.038456078267966085,-0.05804314367045494,-0.047842384575975755,-0.04170601394286095,-0.0630553340544453,-0.03487994448373177,-0.0225503981497304,-0.05175590035788213,-0.04625150249232414,-0.03166449050692492,-0.043029328844247136,,,-0.019074821507278156,,-0.0007213597201880135,-0.03313373092797759,-0.0473914404040585,-0.034831457421253945,-0.007367787208565107,-0.009744255890210315,-0.03957856639948222,0.17414952249871732,,-0.03840590775887417,-0.06207480191575189,,-0.048819178679780056,-0.035685406269833776,-0.05162822481129393,-0.023733135889056317,-0.09734510507228751,-0.07263435897104381,-0.07333090557100093,-0.03212843980154715,-0.05694883024572368,-0.04243926924946525,-0.09905963915592939
18,2015-07-01,0.0036634785276001692,-0.013937997161486877,-0.013157894736842183,0.06125371460476569,,-0.02549592968125646,0.013997548328781464,,,-0.01059662346299791,0.040316869897791534,0.08445156798666041,,0.009525499675397966,-0.014340446795667091,0.03271909221407587,0.8728859104132657,0.029309382732599403,-0.023125045319154634,0.056827373233814905,0.012990944422209365,0.022854534819471594,-0.06147405526176311,-0.013759793053732514,0.014522846776358308,-0.04693386123597362,-0.029466833882217786,-0.18031196493385532,-0.09972617749041333,-0.03352183021513356,-0.0653476944652043,,,0.02071817935495247,,0.005150712484134406,0.008172761687249484,0.021807777642981144,0.004544383627039011,0.016104167900360133,0.03813044002767451,-0.013370844028841068,0.6303592884638498,,0.004881950209394247,-0.04525882680404153,,0.03922388006900889,-0.02381621858413852,0.03296436850162649,-0.012168953534867086,-0.22806848520039966,-0.021036931148592765,-0.21141734753835528,-0.19917008304668915,-0.0031674124002822436,-0.020958394462354264,-0.8073076719737922
19,2015-08-01,-0.057904436615423126,-0.04468339416605449,-0.05487179487179489,-0.11382562304010096,,0.08494855727316458,-0.06130792369896947,,,-0.05236016613489874,-0.08141800923014661,-0.08445764268871336,,-0.06777693912723247,-0.08066782668371686,-0.06604883844175448,-0.2557529831302298,-0.06342207970922455,0.07485597516993843,-0.05781379551711881,-0.0575040101843036,-0.05226479112584898,-0.04999951746032815,-0.0849650618633544,-0.06712316364718962,-0.09986271409996697,-0.06273372470575213,0.04637336312076204,-0.021720307363827587,-0.0395808473785806,-0.06735087052704342,-0.06572000760420488,,-0.053768220110452625,,-0.062141613625785456,-0.06399997007978181,-0.07211325112770992,-0.09219282551685393,-0.04497638224952328,-0.08204982457864654,-0.06525912696271972,-0.9990076404199396,-0.04966757530153398,-0.052156293573367,-0.08527116304780905,-0.0742547345271285,-0.03714114606707156,-0.08246514318612334,-0.06124941323183886,-0.06851606253452637,-0.4990907680917797,-0.06476068717967094,0.05941093928484457,-0.04145085679103324,-0.03686643671340351,-0.07585675124826038,-0.11876241906429229
20,2015-09-01,-0.011219429207863717,-0.033780836548617646,-0.058600108518719385,-0.10330195158918216,6418.554825555052,-0.03661812580019274,-0.04940929633133063,,-0.02319313313225223,-0.06446204632983156,-0.041560575713819964,-0.04451250576528285,,-0.0523573366882366,-0.04704618044358859,-0.05409432210351972,-0.03091984724784028,-0.024599152249213333,0.04017861783979937,-0.01641457702801113,-0.03585420038959634,-0.053308770181137694,-0.05991067427071093,-0.0217625871255309,-0.04405284475240124,-0.05242089065542486,-0.02216315595151884,0.025000038596142995,-0.06882763957786919,-0.040606022687306155,-0.07290243842257008,-0.04811112824703911,0.030496052994596543,-0.025875395272685404,,-0.054338465417076,-0.02952605261727386,-0.05705319996427187,-0.057044204216015415,-0.03756061224253964,-0.06937720945795764,-0.05334672037637621,689.4208108992101,-0.03950612601634663,-0.04094972676403029,-0.07521205796475855,-0.031396369659543406,-0.030025061455333152,-0.04872296651370242,-0.02305368250798157,-0.05310372819154604,0.9491829013529689,-0.08858392765620267,-0.060791789005704124,-0.014414506130944244,-0.06698587816538247,-0.09791670649811596,3.05173935037777
21,2015-10-01,0.054760654910231576,0.07126843082989515,0.09106628242074917,0.13716220465233095,0.07009337796220796,0.0806550676888186,0.018518409111202474,,0.08575357262054308,0.09753921304514453,0.068584055313729,0.0927710962687666,,0.08826215338039992,0.06376198044772524,0.06657932572538014,-0.3582389763504392,0.05873506392123713,-0.06609452152167498,0.05941461093746967,0.09078126146470529,0.10014625404712832,0.11435368586720988,0.06868546796006626,0.07391358634811045,0.060551200301180705,0.06441053636223312,0.11197333156134415,0.0653314001228143,0.04533898504053914,0.08753716671159811,0.07973715795017092,0.061395768987001983,0.055013927576601375,,0.047474643338310675,0.07966382565603969,0.08167207845632349,0.09240814167587434,0.04739531520541564,0.040915402330239194,0.08626988937051396,-0.24636927622038304,0.06683792532162892,0.09203826028926275,0.08999262062102134,0.07034379545340974,0.03718836299507181,0.08317936549255872,0.03383807655470315,0.10943269073306633,0.09124774215095835,0.08048288690002324,0.06823892439255108,0.13711149393758182,0.08252365731412657,0.07113175461286039,-0.7806078379713368
22,2015-11-01,-0.005768720909022565,-0.0004183760722055919,0.041204384574749085,-0.044266378496118204,-0.03082975027269738,-0.019445178885774687,-0.008320467146879694,0.103980028934935,0.047653080182349324,0.0354667302972639,0.006211214021920759,0.024255865637242097,,-0.014379469548155135,-0.0021733609557839048,-0.02256391321294339,0.1862805582293415,-0.00916667305659598,0.007965840820488616,-0.011546416721689575,-0.01790575153307405,-0.005314614940501046,0.0005344771684133547,-0.013598190321952901,-0.015421796199435563,-0.0013277851150958566,-0.043177908881376,-0.0837487395985759,-0.021486066392676497,0.003028462534363409,-0.021828025095688947,-0.009716891059908287,-0.03121107707239268,0.0029700565003459023,,-0.0013283050138854216,-0.0022247145190031252,-0.023608033921900525,-0.03766385443891084,0.0012230166630343908,-0.00532969771426137,-0.014894258744437509,0.19476933996534862,0.017791152235599537,-0.00988326455412633,-0.026652489767267112,-0.014188930143838912,-0.04227985943102306,-0.010119619124761337,0.024117167308355933,0.017453720630984826,-0.09215014758891309,-0.03603627602591435,-0.0746829881068191,-0.12700966983151513,-0.04352239201052175,-0.0008623945758000196,3.0897096733327434
23,2015-12-01,-0.03559660061033471,-0.02009210713001325,-0.026889854230839897,-0.013677222461946309,-0.031269612032128385,-0.016914623048362245,-0.025792383404253216,-0.07242620115949407,-0.04174753716931042,-0.07204724291251226,-0.048148246580810884,-0.06135642933316213,,-0.02645890610390498,-0.013940207229917264,-0.03500763682285783,-0.12360736908550496,-0.01679398890324443,0.017325182504487644,-0.017104667818514385,-0.013710667870029121,0.01157612072532416,-0.1271366031047571,-0.02969250639680749,-0.019089526143715962,0.04102565458477923,-0.03384479176144861,-0.10609357595666791,-0.04666058889623078,0.008152244888730047,-0.08158992007121034,-0.05503425126445272,-0.026202604297188115,-0.005429298965093249,-0.014800150602150113,-0.007433574687618268,-0.03344484494773641,-0.037864876291718565,-0.01275284584171078,0.017915372990480755,-0.036838589662904174,-0.026499758173490262,-0.14343304332769233,-0.020123813244475024,-0.035239416373961274,-0.04381177380490105,-0.036161837501604684,-0.024669989160150122,-0.02741646667690158,-0.0033643012053915615,-0.011099840095390135,0.030075015012571128,-0.1542054419769949,-0.02284264635888676,-0.06629819562494119,-0.048941717053314286,-0.031506283414591454,-0.2112940202078884
24,2016-01-01,-0.048294877830996764,-0.09330588890313066,-0.161887330552659,0.010071589839822126,-0.043596242490557525,-0.07124312985921206,-0.057517666400393644,-0.2714432399383865,-0.0449041803169038,-0.09044001658329567,-0.027156096365280442,-0.047259638576880064,0.0,-0.032142616675510056,-0.045371318854406054,-0.020464913204265356,-0.17736081032776058,-0.06835569663004962,0.055572254614118376,-0.013158529948277157,-0.04294150348845005,-0.04105565625126073,-0.0027330148948630515,-0.040732757039804716,-0.04191603027651243,-0.09984231070624841,-0.04087372037631569,0.09257050789969239,0.022360734617001384,-0.08229269894856707,-0.007854403930403807,-0.03476338902942771,-0.020297199764702435,-0.05099439386866331,-0.04993892194711514,-0.03797961234312327,-0.04297986078473455,-0.01258625572777864,-0.05189383245357049,-0.07689895045609037,-0.056940737025601866,-0.0571441450279629,-0.05043730917273834,-0.045394563209290355,-0.06069043502643203,-0.036060139097249366,-0.054869092039152544,0.04219420512210877,-0.052555769130128945,-0.06056719883075584,-0.08472179429116168,0.09163579246342586,-0.07529590748781045,0.03281022640737257,-0.0009377782868417166,-0.012525522918677283,-0.05266541709513988,-0.08760683098465004
25,2016-02-01,-0.0069468823231328995,0.016942670625135603,0.04572304536715098,0.014643634626011308,-0.01402615096888536,-0.00576543701326374,-0.0011202349159658478,-0.032465062739632594,-0.03485391204818842,-0.010416653433742111,-0.03945557166410296,-0.04073484361727964,-0.04885851099501877,0.0029117378685466454,-0.01250277899920175,-0.028123062064697092,-0.6909492089852893,0.0023802181619699755,0.030568730371929528,-0.028559188119525094,0.020567241186733597,-0.03601102306812194,-0.013108588265052179,-0.002690235433731927,-0.009895871959487027,0.016102673106488476,0.03899292521979143,0.3517711874027525,0.04915665000134069,0.024861066142079044,0.04455830528701859,-0.002912404498043545,-0.007099680357756489,-0.021052417614279197,-0.013675326256874981,-0.014930050379501025,0.016949680697300334,-0.005825292819881908,-0.024216853446708476,-0.009190439550870753,-0.006350437842500395,-0.026233992815734783,-0.6933427464039099,0.006807857698807386,0.015549558704968432,0.0,-0.013079731035658819,0.006380616615010397,-0.01774837791372983,-0.01577290542241799,0.03830404723613869,0.3835846218655619,-0.03530433069786865,0.3724892298002858,0.36969698722420463,0.0040138569366309496,0.018060805485094825,-0.1639343614328237
26,2016-03-01,0.07904851047396542,0.07594939270835353,0.12760268456886886,0.09140472322154503,0.08126038356033748,0.08083121509694959,0.0250466620660486,0.08191660034472405,0.11833234120946085,0.10334913095128986,0.039659930842211186,0.037414159900976615,0.047747368891361754,0.07732920049027693,0.09753820583529009,0.06566499780869454,-0.23095239512920934,0.04995528273370771,-0.06701439644639802,0.048552501596581976,0.07526718982281748,0.11494268728212537,0.10056898888088611,0.09248537493294068,0.07101520528318209,0.06599807592918427,0.06983380049685291,0.046436793692648345,0.08222325403042602,0.10916060999236407,0.07550020045950794,0.04673773052711336,0.03313957505875515,0.06344058801615532,0.07105718469168719,0.04926921493171748,0.0867576078357614,0.08251968611311393,0.09537734937191181,0.08012365312532249,0.05000005084346579,0.06484021473156397,-0.34180133369097077,0.07559857789655933,0.06977524541432391,0.1056421901593053,0.10642571798740319,0.06602535256943873,0.08569924632932832,0.05586067258113984,0.07951299387665103,0.03631971788618911,0.0603842977755204,0.06311904092897973,0.28318580600714627,0.07424334428405809,0.043884156756136314,0.20034730252911956
27,2016-04-01,0.017504113849360174,0.006487978513706805,-0.00216301767343692,-0.047017335051027426,0.0030590715518886186,0.002116546507006593,0.01598045807321122,0.046359390972703106,-0.02049081208063769,0.018213420195900575,0.002270580462127917,0.015010271978120245,0.012296939593321616,0.021297872933166262,0.018309854296303406,0.03507258926098852,-0.5913312714342152,0.018816635230806407,-0.022078290882277102,0.015293005539872683,0.007525103372466123,0.031066647065526733,0.10057495480710049,-0.017283859986626165,0.024066813058367265,-0.018253717960052675,0.10390771353095093,0.6036907819330665,0.051782759458573566,0.04604294399331633,0.08915412419451074,0.0200003178417562,0.03238686173248803,0.017694502554179405,0.023058413739054175,0.030043727522039845,0.03404111275377695,0.016796986787633434,0.029837735650895432,-0.002044783088075361,-0.029717203442650098,0.004288165370936365,-0.6842105503520797,-0.009371304368719281,0.007522481830143731,0.06412622387429796,0.0297641205721832,-0.020713670568239195,0.03185946742704482,0.001301156486372624,-0.001990806175573598,0.30373806844463136,0.07758387439173735,0.32967182379666643,0.5689655253470185,0.03715247781268786,0.0465116521863091,0.11881173739239335
28,2016-05-01,0.003982143220761767,-0.004297391743544892,0.025166490430368935,0.030527236238319974,-0.009913113173512374,0.004163948880438156,-0.005677997423340269,0.043953174484072884,-0.0467789075247481,0.004684923909465824,0.01812422434215659,0.025179849567359858,-0.0003968389184308819,-0.0031371934611086586,-0.013874301526582184,-0.025095030024664188,0.2878787462771225,-0.00807356460925939,-0.0015051649420901514,0.002092103864407008,-0.0018319167171717541,0.021757232514445633,-0.026631915315381276,-0.03481700002994168,-0.003357209456999684,-0.024535223088089798,0.016894517495247962,-0.1564383662189311,-0.025423752685253348,0.005502319091292976,-0.03416045949770901,0.0,-0.010743561169193257,0.011922789651389513,-0.006722166110130735,0.007533388930737001,-0.035752165741672386,-0.016926745418725502,-0.013437248825297805,0.020734407595250092,-0.0011070168213426538,0.001281234207237925,0.19277782765616325,0.024832400947283072,0.007270627633975282,-0.021649499150969358,-0.035953515710477016,-0.0018848567996612986,0.0,0.019489043669287394,0.022606453869719673,-0.13620060280011592,-0.02912607408684658,-0.13826718654840822,-0.14212449816615702,0.004646362242394336,0.01794874085423317,0.013274404430371454
