AAXJ,ADRE,AIA,ASEA,ASHR,CHIE,CHII,CHIM,CHIQ,CHIX,CQQQ,CXSE,DBEM,DEM,DGRE,DGS,ECNS,EDC,EDIV,EDZ,EEM,EEMA,EEMV,EET,EEV,EIDO,EPHE,EPI,EUM,EWM,EWX,FCA,FEM,FEMS,FNI,FXI,FXP,GMF,GXC,HAO,IDX,INCO,INDA,INDL,INDY,INXX,KFYP,KWEB,MCHI,PEK,PGJ,PIE,PIN,SCIF,SCIN,SMIN,SPEM,THD,VNM,VWO,XPP,YANG,YAO,YINN,YXI
0.017099633235422896,0.01932489092939764,0.013279101886396829,0.0030979743069571805,0.03915398903237269,0.008885920466904873,-0.0124376676795616,0.01374564447349562,0.017325024551268175,0.012376174661264429,-0.01283536325960773,0.022718293106346682,0.007959023983959333,0.017104571008639678,0.018754952081164518,0.00574198169215972,-0.008497957314540817,0.037537519412574265,0.0200000006330016,-0.03938840304866428,0.01283291648728472,0.009392167803688293,0.017629617783217,0.030348258923818736,-0.027624380905721103,-0.02897529671485115,0.020354934621289584,0.008937874650564476,-0.013328322797638313,0.00834937943349693,0.0006287230845326294,0.008101026701705483,0.00041595517480257234,-0.013802358390263164,-0.01586161478664911,0.014313762264178452,-0.03173190488975364,0.007106646484857369,0.013099965915914582,-0.004301963403979942,-0.020751848271492155,0.013491549591566857,0.010231379987715778,0.002361420944594118,0.002732385397922267,0.04343983151448122,-0.004605376874464907,-0.007602345526331274,0.0200041845854283,0.03755365203794096,-0.013071784463097482,0.001692895656962326,0.00426440826175486,0.027210946901453526,0.02861558964618125,-0.003673518129730193,0.011759151720820557,0.0016300731756438151,0.0055710547165237784,0.012497049574614423,0.029896284712121468,-0.047157917590076516,0.01194257552467426,0.04237666923649367,-0.010490469959678415
0.003296672008960733,0.006141918840357008,0.0038047400809756897,0.020382945140840426,-0.01948908672220065,0.0027100541476441664,-0.015953029498511018,-0.018304958967837688,0.007493136008985545,-0.016299994020794618,0.016843987164310986,-0.0079891225551051,0.007896022166811675,0.006406521553496476,-0.0027419138567500536,0.01099626261094676,-0.01349899666787452,0.011215662779187724,0.009676732001632486,-0.017534334776964384,0.0043031062734654535,0.012113787599854656,0.006174840589702592,0.006868354847108121,-0.008264514121011006,0.03129552575336765,0.027928102769713768,0.0046902231114150225,-0.004631253747135596,0.006369489719535975,0.010261748031630562,-0.02008938173649144,0.002493886853149678,0.011251182435971237,0.02686234185250214,-0.00885445163375727,0.01653899656735404,0.007441966809446987,-0.003130646279507555,-0.0027493595944047193,0.033586455027127204,0.00040326119375668233,0.001500322748651992,0.017119590254497163,0.00739584432744192,0.004248053013386292,-0.00510522135435454,0.03152612963334805,-0.010023748310646707,-0.01309896292118693,0.02335306898354739,0.016901437487455834,0.005307875379573696,-0.008741823068848334,0.0,-0.011061057346312058,0.009453006310289485,0.03227997471208265,-0.04432131424191847,0.005808238810192136,-0.02033963680841069,0.024304070910051045,-0.0031471052716632733,-0.030176047201461564,0.0034384050820577172
-0.023492834635538282,-0.019639636869611867,-0.024215675412632986,-0.013922422912813641,-0.02871032605590823,-0.016891883683797338,-0.012798674606040792,-0.0296962879998826,-0.033806565781339865,-0.03728252619902507,-0.009880846154160464,-0.03162446878248632,-0.016589917318860233,-0.03322076903404174,-0.014532431037388634,-0.02405379009919096,-0.011077501334891495,-0.08336315767497449,-0.02345495511346044,0.08896205473047891,-0.02832656314602375,-0.025845604412187667,-0.020286238060112968,-0.05968781984202234,0.055208415487730436,-0.02787586974387278,-0.023010718853803583,-0.014004598081737884,0.02752989910529948,-0.012025343062821957,-0.028192327857156082,-0.02232352934388953,-0.019071304504694974,-0.019810116228123797,-0.034182130666808155,-0.031267421147140866,0.0631214062550819,-0.0225422694379206,-0.024303577503500717,-0.011815495166865569,-0.019729064986579645,-0.02137078301243108,-0.013483147921826023,-0.053582540124084775,-0.013910352310570308,-0.01607449701903851,0.0038487340686868383,-0.04027424604722839,-0.030156466403488607,-0.0429618363081636,-0.030994510687213688,-0.02216048362418566,-0.01953528143023617,-0.006146437770247235,-0.015789613768616092,-0.008699209045234716,-0.02732577173912229,-0.013927146578771444,-0.02415446839084885,-0.026467802911965658,-0.06208430929946448,0.09404651373713886,-0.029597475619523608,-0.09118395484254567,0.03826386081180872
0.006897699402385379,0.020303647329843976,0.008200308628131646,0.014732868909999327,0.0045475530165900715,-0.010996593215736752,-0.020743271533540844,-0.016370086114317037,-0.009797121369720468,-0.0008605742966964399,-0.03199300928170416,0.007910785197946742,0.0056230346283021706,0.01934146060280706,0.02072537448073434,0.013501902014955429,-0.02459904450110788,0.05659638142302827,0.024018303340206455,-0.057236526003806215,0.01935343405414176,0.0028490456476523,0.0215763822982335,0.029017990503335436,-0.03701872727869353,0.00544469251989549,0.021850036620566657,0.009994954971025856,-0.0181131816230142,0.014734197278834982,0.013011920006706708,-0.0065239690817190535,0.016483230464810403,0.003322497439080487,0.009750628773721072,0.008645431193236386,-0.017854573178926643,0.008599420376884244,-0.005037851622214168,-0.02391397144960769,0.007892710307441476,-0.011949024134637241,0.0072133813080889125,0.02382119273902956,0.007837073389772112,-0.027515095221079262,-0.03402569340942625,-0.00922612498498144,0.0013618252875314315,0.0014597801685071814,-0.007732878123108525,0.01473084343060849,0.010769985373133829,0.003495472072580593,0.0,0.036356107377463136,0.018939277687839186,0.01718852777620749,-0.01683176234566789,0.019278219690269487,0.01762305594177043,-0.024842206713383958,-0.0012201316936674212,0.02520186084246873,-0.017326905357405144
-0.004511190809916449,0.00742869711718082,-0.003424610854519362,0.0012098558236084875,-0.01131729576366809,-0.029186863783270067,-0.03353928339747614,-0.009406666751884856,-0.03816255538612864,-0.01981055650586213,-0.05579137601715446,-0.017911083773679868,-0.00512567029179562,0.007872677110351011,0.007418775893223871,-0.006343684932428505,-0.022967761040995682,0.0029552866102134107,-0.007566151232979669,-0.002139624376914365,0.0002400761643033565,0.002308229384346789,0.0006812441543270506,0.0107104087842491,-0.003587887659635933,0.009386213367736628,0.02554866299858266,0.029166710822274663,-0.0019217028621901888,0.0037877738951962244,-0.0008422287840898414,-0.0408064568473166,-0.010810515521478369,-0.007450426256705489,-0.014663651285520938,-0.012000038261157921,0.023661803536978537,0.0,-0.02601964423799728,-0.04369135643669283,0.0019575854188659467,0.03753132164516403,0.01960040197799881,0.0584861224044543,0.03071537258272902,0.040672109266886636,0.0,-0.055872618491279516,-0.018812234759327664,-0.004373166364439381,-0.04038256083178946,-0.0011170849089694266,0.018646733880648008,0.016881041738504753,0.035141634738883265,0.026209676642351645,0.0015491188992746456,-0.04912247396130758,-0.040785629242679415,0.0024250184091988017,-0.02196410388850277,0.03315803183493829,-0.025244198713217796,-0.03664175289609863,0.01455362084355973
0.03675723674903942,0.017382421244888136,0.030713039049650368,0.01691862131656027,0.012820551796413102,0.020042815507805685,0.0264838993700162,0.0094959923877549,0.024981669344932032,0.04393678731020579,0.04142587967612627,0.01741817434605191,0.018735282341577685,0.02203076022098136,0.024418672599110142,0.008086713378199533,0.023738146989916664,0.09244934389076967,0.010927484499150129,-0.09220047569843384,0.03171589685166474,0.033480928849904515,0.01923413549377061,0.061435117531201636,-0.06018524315526805,0.057582374894961735,0.014080726209160075,0.09919018797363256,-0.030804616215702206,0.015723294781689028,0.01854581050303884,0.02640572559224046,0.018915396243271532,0.01501247499662225,0.01052637178752592,0.04019674290908353,-0.07794221092561114,0.031779038524767815,0.03985555764151495,0.027754041341874564,0.0539273066134256,0.04260457209409745,0.07911285175118847,0.2618185841208619,0.08223304210946655,0.14188605594912834,0.00810323989111526,0.038816355369140174,0.041349024856569286,0.0,0.017718622121697676,0.016769357607283444,0.08629706391613719,0.09565234890621917,0.1276750586360265,0.07229857002454917,0.025208758480775882,0.03402667913249398,0.014173158674418875,0.030720959788364068,0.0790326011838718,-0.11272010714618175,0.0380116964600666,0.1208473710341594,-0.042758557121061684
0.006151956176625625,-0.0031064609413854576,0.006042857470651893,-0.004159319980044758,-0.003164566460878286,0.00912279679268275,-0.01512440770923334,-0.0028943268670278987,0.0,0.019360218938295096,0.0474869594767833,0.01611275124338995,0.00643681872868133,0.004507205666077165,-0.003026975978348073,0.0035888649245639634,0.013282402908497738,0.01550914078318198,0.004776396459591401,-0.01623858265017204,0.004657356972429091,0.010456043779360364,0.004676044225087964,0.0040440544876163935,-0.011494224246401029,-0.039228995098001665,-0.003471261636405446,0.046961320710391066,-0.005164941309348161,-0.0018575736443376442,0.017380346097602542,-0.003334916060519813,0.021452449977010776,0.013420971390063402,0.029453936004886376,0.010286195821027914,-0.02384591196381464,0.01264527303809397,0.01805281191712109,0.01828016588604797,-0.03151648933352342,0.049344505917600034,0.01678631749926229,0.12241979014248912,0.014290655834595776,0.10714292503191918,0.012631241806369023,0.048391999743958435,0.016193443942280443,0.008784834035500226,0.053319030565171385,0.012094645307895571,0.039961631899816434,0.17869156139605724,0.1263087972731645,0.12678636964562862,0.00874945765427574,-0.0183851563341755,0.0393376296672777,0.006805599056123136,0.02221338532438909,-0.034847845883165036,0.021327863371215467,0.02963907892898295,-0.010662763193005778
-0.005631609776299016,-0.01999473404274857,0.0006214441512048129,-0.0065633343652482115,0.004535057808376532,0.0431155081137864,0.014453422811320662,0.005805540412885658,0.0,0.02064421781207895,0.002354856152846519,0.0015856722199890125,-0.007766268256489813,-0.014436203027821224,-0.01821597734009911,0.00021039114077710575,0.01755160292459306,-0.04282862964394907,-0.004753690946982244,0.03961583190872873,-0.013676253069750458,-0.008142522079808093,-0.009308485793036043,-0.02101957898340833,0.027131785192687056,-0.035198906917175234,-0.03403017035451359,-0.05540911582433612,0.013179005651168831,-0.006203475355173511,-0.00549105930248569,0.03824105299304837,-0.012116533030457177,0.009459475759478407,-0.008723106432489169,0.01403419900162037,-0.027247165475265917,-0.007541933767647769,0.002455474571390934,0.007751896582711297,-0.03330777432020775,-0.020940441922469025,-0.04076806317365877,-0.1363878177899316,-0.042611531616049775,-0.06720431569076492,-0.0001620435515266891,-0.0032136843235877678,0.0010913290023807653,-0.00036292017507575216,0.0013771149779650054,-0.001086395161610159,-0.04814856300257645,-0.062436116658813,-0.060429942449363686,-0.041626012362960416,-0.01465533103939569,-0.0029856543087136683,0.009462159633796676,-0.016083823406590026,0.023100983138777783,-0.04341851500504473,0.0047281653210277655,0.04130149480656108,-0.011943004091177585
0.0152103014698813,0.020137964835886084,0.007658848140949398,0.010810982638397429,-0.009029407624529496,0.0,0.022261770471479703,0.008657837718192231,0.000716804332540895,0.016990262129578798,-0.004111660596923529,0.012071921038594358,0.023020356753696743,0.02830567910975785,0.025512154978439297,0.01345938154899709,0.004585086694440522,0.07006587857663124,0.0193565511188985,-0.06928398837738503,0.023736671484320508,0.013682172062593076,0.012751608154880077,0.042170305779642425,-0.04690029082234215,0.01094496458432855,0.039112462711396734,0.08659251943661181,-0.023255827860254395,0.005618022942555361,0.02658490289705417,0.0041436770840759035,0.02534727371710569,0.0109772475643728,0.002815983379458928,0.010583631795824248,-0.021893080125189427,0.02753217322522226,0.012382663940216535,0.014169919325693303,0.006732696923028321,0.07129454758402147,0.06498075234156159,0.2628015933143145,0.06963379676102224,0.12463981078274525,0.006156875092117728,0.0017587634016329075,0.011556913394977376,-0.00072597872072638,0.00171955337184111,0.019032036253415163,0.08560345704702745,0.13993466767610133,0.12368584905581875,0.08652868025807779,0.023827672446501767,0.056220816292332686,0.024667092099170604,0.027244866643174617,0.0246842332138326,-0.034878245683711305,0.00823537342973403,0.03285272521681807,-0.01385594042962663
0.0,0.01792167842247909,-0.004108486892386894,-0.006536103427007561,0.024145905466766492,0.012000003711795677,0.007839746139355055,0.033619679267556095,0.01934098020447068,0.015910880921123773,0.0365675300095217,0.01642569615241082,0.004500569685670821,0.005389808045854883,-0.006407881699137493,-0.0006224404305914394,0.007824573564546024,0.002917363474557902,0.009617805085620972,-0.0034119927278995947,0.0011477417114380134,0.000506281541255147,0.002816503836452136,0.002960704697096942,-0.0016968267113017593,-0.018043908049650857,-0.015483275493955576,-0.041559707569586976,-0.0016142841638890641,0.0,-0.0057768428083391785,0.004126313949196213,0.005980856943186841,-0.002118629899996581,0.012636248286260587,0.022824838691397842,-0.04443711121036622,0.00206114505119279,0.019220601675010437,0.012375271185033305,-0.016915855485198705,-0.01260945112183497,-0.01846967087027889,-0.10810011360364977,-0.023825503850951377,-0.07367079291846064,0.024154529619812886,0.02779400601412013,0.02112529729434944,0.019978230280615853,0.012015231560364171,-0.009605322917717329,-0.03853060866252295,-0.0675830496283632,-0.08585574476232417,-0.03685197352787231,0.00489170833175633,0.0009023231388488448,0.002407252297742648,0.005765628659934653,0.04444449757721216,-0.06633671999915472,0.020614445737268183,0.06516686492613116,-0.017638319015003092
-0.003665831632564026,-0.005358393707269268,-0.005569444903393743,-0.005382792085039517,-0.019572886782088614,0.001976323395094993,0.002592920871724539,-0.009688602659659356,-0.005621915527807396,-0.018793991266730696,0.002844935265086633,-0.003078160856688552,-0.011648783036495736,0.0017228280020798682,0.008725138182571392,0.004152724512208168,-0.021350180090481258,-0.0025856941032246844,-0.015388481008186124,0.0009336952453766176,-0.0011464259106013428,-0.008431874949725176,0.0004957156990736379,-0.00418200874593992,0.0011331443531223241,-0.020948252723673327,-0.014913185154357916,-0.011175865829730656,0.0,0.004965808763732721,-0.002805076280169194,-0.0182647220828272,0.0003968629907888356,-0.006900321919644811,0.0065856501165846215,-0.006825959764906757,0.011195305274975573,-0.006049562855594261,-0.017539250161744544,-0.01774444451968807,-0.018807514122809357,-0.036183020346906236,-0.007392409525992027,-0.023497396883917755,-0.00721900595411013,-0.015905963529005918,0.0,0.0014233667379645626,-0.008232998632078516,-0.022792017661402826,0.009158669031584951,0.004849413942648019,-0.008387486536977911,-0.014537366178729109,-0.007224600995572396,-0.009403321015726098,-0.006490711675070949,0.008369813119046946,-0.031700289264610645,0.0,-0.010727662725658648,0.0180276263407622,-0.0060974306257907595,-0.01602339896729894,0.00547773857961681
